Date,S&P500 Value,Shiller P/E Value
2018-09-07 00:00:00,"2,871.68",32.62
2018-09-06 00:00:00,"2,878.05",32.62
2018-09-05 00:00:00,"2,888.60",32.62
2018-09-04 00:00:00,"2,896.72",32.62
2018-08-31 00:00:00,"2,901.52",32.39
2018-08-30 00:00:00,"2,901.13",32.39
2018-08-29 00:00:00,"2,914.04",32.39
2018-08-28 00:00:00,"2,897.52",32.39
2018-08-27 00:00:00,"2,896.74",32.39
2018-08-24 00:00:00,"2,874.69",32.39
2018-08-23 00:00:00,"2,856.98",32.39
2018-08-22 00:00:00,"2,861.82",32.39
2018-08-21 00:00:00,"2,862.96",32.39
2018-08-20 00:00:00,"2,857.05",32.39
2018-08-17 00:00:00,"2,850.13",32.39
2018-08-16 00:00:00,"2,840.69",32.39
2018-08-15 00:00:00,"2,818.37",32.39
2018-08-14 00:00:00,"2,839.96",32.39
2018-08-13 00:00:00,"2,821.93",32.39
2018-08-10 00:00:00,"2,833.28",32.39
2018-08-09 00:00:00,"2,853.58",32.39
2018-08-08 00:00:00,"2,857.70",32.39
2018-08-07 00:00:00,"2,858.45",32.39
2018-08-06 00:00:00,"2,850.40",32.39
2018-08-03 00:00:00,"2,840.35",32.39
2018-08-02 00:00:00,"2,827.22",32.39
2018-08-01 00:00:00,"2,813.36",31.89
2018-07-31 00:00:00,"2,816.29",31.89
2018-07-30 00:00:00,"2,802.60",31.89
2018-07-27 00:00:00,"2,818.82",31.89
2018-07-26 00:00:00,"2,837.44",31.89
2018-07-25 00:00:00,"2,846.07",31.89
2018-07-24 00:00:00,"2,820.40",31.89
2018-07-23 00:00:00,"2,806.98",31.89
2018-07-20 00:00:00,"2,801.83",31.89
2018-07-19 00:00:00,"2,804.49",31.89
2018-07-18 00:00:00,"2,815.62",31.89
2018-07-17 00:00:00,"2,809.55",31.89
2018-07-16 00:00:00,"2,798.43",31.89
2018-07-13 00:00:00,"2,801.31",31.89
2018-07-12 00:00:00,"2,798.29",31.89
2018-07-11 00:00:00,"2,774.02",31.89
2018-07-10 00:00:00,"2,793.84",31.89
2018-07-09 00:00:00,"2,784.17",31.89
2018-07-06 00:00:00,"2,759.82",31.89
2018-07-05 00:00:00,"2,736.61",31.89
2018-07-03 00:00:00,"2,713.22",31.89
2018-07-02 00:00:00,"2,726.71",31.89
2018-06-29 00:00:00,"2,718.37",31.63
2018-06-28 00:00:00,"2,716.31",31.63
2018-06-27 00:00:00,"2,699.63",31.63
2018-06-26 00:00:00,"2,723.06",31.63
2018-06-25 00:00:00,"2,717.07",31.63
2018-06-22 00:00:00,"2,754.88",31.63
2018-06-21 00:00:00,"2,749.76",31.63
2018-06-20 00:00:00,"2,767.32",31.63
2018-06-19 00:00:00,"2,762.59",31.63
2018-06-18 00:00:00,"2,773.75",31.63
2018-06-15 00:00:00,"2,779.66",31.63
2018-06-14 00:00:00,"2,782.49",31.63
2018-06-13 00:00:00,"2,775.63",31.63
2018-06-12 00:00:00,"2,786.85",31.63
2018-06-11 00:00:00,"2,782.00",31.63
2018-06-08 00:00:00,"2,779.03",31.63
2018-06-07 00:00:00,"2,770.37",31.63
2018-06-06 00:00:00,"2,772.35",31.63
2018-06-05 00:00:00,"2,748.80",31.63
2018-06-04 00:00:00,"2,746.87",31.63
2018-06-01 00:00:00,"2,734.62",31.24
2018-05-31 00:00:00,"2,705.27",31.24
2018-05-30 00:00:00,"2,724.01",31.24
2018-05-29 00:00:00,"2,689.86",31.24
2018-05-25 00:00:00,"2,721.33",31.24
2018-05-24 00:00:00,"2,727.76",31.24
2018-05-23 00:00:00,"2,733.29",31.24
2018-05-22 00:00:00,"2,724.44",31.24
2018-05-21 00:00:00,"2,733.01",31.24
2018-05-18 00:00:00,"2,712.97",31.24
2018-05-17 00:00:00,"2,720.13",31.24
2018-05-16 00:00:00,"2,722.46",31.24
2018-05-15 00:00:00,"2,711.45",31.24
2018-05-14 00:00:00,"2,730.13",31.24
2018-05-11 00:00:00,"2,727.72",31.24
2018-05-10 00:00:00,"2,723.07",31.24
2018-05-09 00:00:00,"2,697.79",31.24
2018-05-08 00:00:00,"2,671.92",31.24
2018-05-07 00:00:00,"2,672.63",31.24
2018-05-04 00:00:00,"2,663.42",31.24
2018-05-03 00:00:00,"2,629.73",31.24
2018-05-02 00:00:00,"2,635.67",31.24
2018-05-01 00:00:00,"2,654.80",30.97
2018-04-30 00:00:00,"2,648.05",30.97
2018-04-27 00:00:00,"2,669.91",30.97
2018-04-26 00:00:00,"2,666.94",30.97
2018-04-25 00:00:00,"2,639.40",30.97
2018-04-24 00:00:00,"2,634.56",30.97
2018-04-23 00:00:00,"2,670.29",30.97
2018-04-20 00:00:00,"2,670.14",30.97
2018-04-19 00:00:00,"2,693.13",30.97
2018-04-18 00:00:00,"2,708.64",30.97
2018-04-17 00:00:00,"2,706.39",30.97
2018-04-16 00:00:00,"2,677.84",30.97
2018-04-13 00:00:00,"2,656.30",30.97
2018-04-12 00:00:00,"2,663.99",30.97
2018-04-11 00:00:00,"2,642.19",30.97
2018-04-10 00:00:00,"2,656.87",30.97
2018-04-09 00:00:00,"2,613.16",30.97
2018-04-06 00:00:00,"2,604.47",30.97
2018-04-05 00:00:00,"2,662.84",30.97
2018-04-04 00:00:00,"2,644.69",30.97
2018-04-03 00:00:00,"2,614.45",30.97
2018-04-02 00:00:00,"2,581.88",30.97
2018-03-29 00:00:00,"2,640.87",31.81
2018-03-28 00:00:00,"2,605.00",31.81
2018-03-27 00:00:00,"2,612.62",31.81
2018-03-26 00:00:00,"2,658.55",31.81
2018-03-23 00:00:00,"2,588.26",31.81
2018-03-22 00:00:00,"2,643.69",31.81
2018-03-21 00:00:00,"2,711.93",31.81
2018-03-20 00:00:00,"2,716.94",31.81
2018-03-19 00:00:00,"2,712.92",31.81
2018-03-16 00:00:00,"2,752.01",31.81
2018-03-15 00:00:00,"2,747.33",31.81
2018-03-14 00:00:00,"2,749.48",31.81
2018-03-13 00:00:00,"2,765.31",31.81
2018-03-12 00:00:00,"2,783.02",31.81
2018-03-09 00:00:00,"2,786.57",31.81
2018-03-08 00:00:00,"2,738.97",31.81
2018-03-07 00:00:00,"2,726.80",31.81
2018-03-06 00:00:00,"2,728.12",31.81
2018-03-05 00:00:00,"2,720.94",31.81
2018-03-02 00:00:00,"2,691.25",31.81
2018-03-01 00:00:00,"2,677.67",32.04
2018-02-28 00:00:00,"2,713.83",32.04
2018-02-27 00:00:00,"2,744.28",32.04
2018-02-26 00:00:00,"2,779.60",32.04
2018-02-23 00:00:00,"2,747.30",32.04
2018-02-22 00:00:00,"2,703.96",32.04
2018-02-21 00:00:00,"2,701.33",32.04
2018-02-20 00:00:00,"2,716.26",32.04
2018-02-16 00:00:00,"2,732.22",32.04
2018-02-15 00:00:00,"2,731.20",32.04
2018-02-14 00:00:00,"2,698.63",32.04
2018-02-13 00:00:00,"2,662.94",32.04
2018-02-12 00:00:00,"2,656.00",32.04
2018-02-09 00:00:00,"2,619.55",32.04
2018-02-08 00:00:00,"2,581.00",32.04
2018-02-07 00:00:00,"2,681.66",32.04
2018-02-06 00:00:00,"2,695.14",32.04
2018-02-05 00:00:00,"2,648.94",32.04
2018-02-02 00:00:00,"2,762.13",32.04
2018-02-01 00:00:00,"2,821.98",33.31
2018-01-31 00:00:00,"2,823.81",33.31
2018-01-30 00:00:00,"2,822.43",33.31
2018-01-29 00:00:00,"2,853.53",33.31
2018-01-26 00:00:00,"2,872.87",33.31
2018-01-25 00:00:00,"2,839.25",33.31
2018-01-24 00:00:00,"2,837.54",33.31
2018-01-23 00:00:00,"2,839.13",33.31
2018-01-22 00:00:00,"2,832.97",33.31
2018-01-19 00:00:00,"2,810.30",33.31
2018-01-18 00:00:00,"2,798.03",33.31
2018-01-17 00:00:00,"2,802.56",33.31
2018-01-16 00:00:00,"2,776.42",33.31
2018-01-12 00:00:00,"2,786.24",33.31
2018-01-11 00:00:00,"2,767.56",33.31
2018-01-10 00:00:00,"2,748.23",33.31
2018-01-09 00:00:00,"2,751.29",33.31
2018-01-08 00:00:00,"2,747.71",33.31
2018-01-05 00:00:00,"2,743.15",33.31
2018-01-04 00:00:00,"2,723.99",33.31
2018-01-03 00:00:00,"2,713.06",33.31
2018-01-02 00:00:00,"2,695.81",33.31
2017-12-29 00:00:00,"2,673.61",32.09
2017-12-28 00:00:00,"2,687.54",32.09
2017-12-27 00:00:00,"2,682.62",32.09
2017-12-26 00:00:00,"2,680.50",32.09
2017-12-22 00:00:00,"2,683.34",32.09
2017-12-21 00:00:00,"2,684.57",32.09
2017-12-20 00:00:00,"2,679.25",32.09
2017-12-19 00:00:00,"2,681.47",32.09
2017-12-18 00:00:00,"2,690.16",32.09
2017-12-15 00:00:00,"2,675.81",32.09
2017-12-14 00:00:00,"2,652.01",32.09
2017-12-13 00:00:00,"2,662.85",32.09
2017-12-12 00:00:00,"2,664.11",32.09
2017-12-11 00:00:00,"2,659.99",32.09
2017-12-08 00:00:00,"2,651.50",32.09
2017-12-07 00:00:00,"2,636.98",32.09
2017-12-06 00:00:00,"2,629.27",32.09
2017-12-05 00:00:00,"2,629.57",32.09
2017-12-04 00:00:00,"2,639.44",32.09
2017-12-01 00:00:00,"2,642.22",31.3
2017-11-30 00:00:00,"2,647.58",31.3
2017-11-29 00:00:00,"2,626.07",31.3
2017-11-28 00:00:00,"2,627.04",31.3
2017-11-27 00:00:00,"2,601.42",31.3
2017-11-24 00:00:00,"2,602.42",31.3
2017-11-22 00:00:00,"2,597.08",31.3
2017-11-21 00:00:00,"2,599.03",31.3
2017-11-20 00:00:00,"2,582.14",31.3
2017-11-17 00:00:00,"2,578.85",31.3
2017-11-16 00:00:00,"2,585.64",31.3
2017-11-15 00:00:00,"2,564.62",31.3
2017-11-14 00:00:00,"2,578.87",31.3
2017-11-13 00:00:00,"2,584.84",31.3
2017-11-10 00:00:00,"2,582.30",31.3
2017-11-09 00:00:00,"2,584.62",31.3
2017-11-08 00:00:00,"2,594.38",31.3
2017-11-07 00:00:00,"2,590.64",31.3
2017-11-06 00:00:00,"2,591.13",31.3
2017-11-03 00:00:00,"2,587.84",31.3
2017-11-02 00:00:00,"2,579.85",31.3
2017-11-01 00:00:00,"2,579.36",30.92
2017-10-31 00:00:00,"2,575.26",30.92
2017-10-30 00:00:00,"2,572.83",30.92
2017-10-27 00:00:00,"2,581.07",30.92
2017-10-26 00:00:00,"2,560.40",30.92
2017-10-25 00:00:00,"2,557.15",30.92
2017-10-24 00:00:00,"2,569.13",30.92
2017-10-23 00:00:00,"2,564.98",30.92
2017-10-20 00:00:00,"2,575.21",30.92
2017-10-19 00:00:00,"2,562.10",30.92
2017-10-18 00:00:00,"2,561.26",30.92
2017-10-17 00:00:00,"2,559.36",30.92
2017-10-16 00:00:00,"2,557.64",30.92
2017-10-13 00:00:00,"2,553.17",30.92
2017-10-12 00:00:00,"2,550.93",30.92
2017-10-11 00:00:00,"2,555.24",30.92
2017-10-10 00:00:00,"2,550.64",30.92
2017-10-09 00:00:00,"2,544.73",30.92
2017-10-06 00:00:00,"2,549.33",30.92
2017-10-05 00:00:00,"2,552.07",30.92
2017-10-04 00:00:00,"2,537.74",30.92
2017-10-03 00:00:00,"2,534.58",30.92
2017-10-02 00:00:00,"2,529.12",30.92
2017-09-29 00:00:00,"2,519.36",30.17
2017-09-28 00:00:00,"2,510.06",30.17
2017-09-27 00:00:00,"2,507.04",30.17
2017-09-26 00:00:00,"2,496.84",30.17
2017-09-25 00:00:00,"2,496.66",30.17
2017-09-22 00:00:00,"2,502.22",30.17
2017-09-21 00:00:00,"2,500.60",30.17
2017-09-20 00:00:00,"2,508.24",30.17
2017-09-19 00:00:00,"2,506.65",30.17
2017-09-18 00:00:00,"2,503.87",30.17
2017-09-15 00:00:00,"2,500.23",30.17
2017-09-14 00:00:00,"2,495.62",30.17
2017-09-13 00:00:00,"2,498.37",30.17
2017-09-12 00:00:00,"2,496.48",30.17
2017-09-11 00:00:00,"2,488.11",30.17
2017-09-08 00:00:00,"2,461.43",30.17
2017-09-07 00:00:00,"2,465.10",30.17
2017-09-06 00:00:00,"2,465.54",30.17
2017-09-05 00:00:00,"2,457.85",30.17
2017-09-01 00:00:00,"2,476.55",29.91
2017-08-31 00:00:00,"2,471.65",29.91
2017-08-30 00:00:00,"2,457.59",29.91
2017-08-29 00:00:00,"2,446.30",29.91
2017-08-28 00:00:00,"2,444.24",29.91
2017-08-25 00:00:00,"2,443.05",29.91
2017-08-24 00:00:00,"2,438.97",29.91
2017-08-23 00:00:00,"2,444.04",29.91
2017-08-22 00:00:00,"2,452.51",29.91
2017-08-21 00:00:00,"2,428.37",29.91
2017-08-18 00:00:00,"2,425.55",29.91
2017-08-17 00:00:00,"2,430.01",29.91
2017-08-16 00:00:00,"2,468.11",29.91
2017-08-15 00:00:00,"2,464.61",29.91
2017-08-14 00:00:00,"2,465.84",29.91
2017-08-11 00:00:00,"2,441.32",29.91
2017-08-10 00:00:00,"2,438.21",29.91
2017-08-09 00:00:00,"2,474.02",29.91
2017-08-08 00:00:00,"2,474.92",29.91
2017-08-07 00:00:00,"2,480.91",29.91
2017-08-04 00:00:00,"2,476.83",29.91
2017-08-03 00:00:00,"2,472.16",29.91
2017-08-02 00:00:00,"2,477.57",29.91
2017-08-01 00:00:00,"2,476.35",30.0
2017-07-31 00:00:00,"2,470.30",30.0
2017-07-28 00:00:00,"2,472.10",30.0
2017-07-27 00:00:00,"2,475.42",30.0
2017-07-26 00:00:00,"2,477.83",30.0
2017-07-25 00:00:00,"2,477.13",30.0
2017-07-24 00:00:00,"2,469.91",30.0
2017-07-21 00:00:00,"2,472.54",30.0
2017-07-20 00:00:00,"2,473.45",30.0
2017-07-19 00:00:00,"2,473.83",30.0
2017-07-18 00:00:00,"2,460.61",30.0
2017-07-17 00:00:00,"2,459.14",30.0
2017-07-14 00:00:00,"2,459.27",30.0
2017-07-13 00:00:00,"2,447.83",30.0
2017-07-12 00:00:00,"2,443.25",30.0
2017-07-11 00:00:00,"2,425.53",30.0
2017-07-10 00:00:00,"2,427.43",30.0
2017-07-07 00:00:00,"2,425.18",30.0
2017-07-06 00:00:00,"2,409.75",30.0
2017-07-05 00:00:00,"2,432.54",30.0
2017-07-03 00:00:00,"2,429.01",30.0
2017-06-30 00:00:00,"2,423.41",29.75
2017-06-29 00:00:00,"2,419.70",29.75
2017-06-28 00:00:00,"2,440.69",29.75
2017-06-27 00:00:00,"2,419.38",29.75
2017-06-26 00:00:00,"2,439.07",29.75
2017-06-23 00:00:00,"2,438.30",29.75
2017-06-22 00:00:00,"2,434.50",29.75
2017-06-21 00:00:00,"2,435.61",29.75
2017-06-20 00:00:00,"2,437.03",29.75
2017-06-19 00:00:00,"2,453.46",29.75
2017-06-16 00:00:00,"2,433.15",29.75
2017-06-15 00:00:00,"2,432.46",29.75
2017-06-14 00:00:00,"2,437.92",29.75
2017-06-13 00:00:00,"2,440.35",29.75
2017-06-12 00:00:00,"2,429.39",29.75
2017-06-09 00:00:00,"2,431.77",29.75
2017-06-08 00:00:00,"2,433.79",29.75
2017-06-07 00:00:00,"2,433.14",29.75
2017-06-06 00:00:00,"2,429.33",29.75
2017-06-05 00:00:00,"2,436.10",29.75
2017-06-02 00:00:00,"2,439.07",29.75
2017-06-01 00:00:00,"2,430.06",29.31
2017-05-31 00:00:00,"2,411.80",29.31
2017-05-30 00:00:00,"2,412.91",29.31
2017-05-26 00:00:00,"2,415.82",29.31
2017-05-25 00:00:00,"2,415.07",29.31
2017-05-24 00:00:00,"2,404.39",29.31
2017-05-23 00:00:00,"2,398.42",29.31
2017-05-22 00:00:00,"2,394.02",29.31
2017-05-19 00:00:00,"2,381.73",29.31
2017-05-18 00:00:00,"2,365.72",29.31
2017-05-17 00:00:00,"2,357.03",29.31
2017-05-16 00:00:00,"2,400.67",29.31
2017-05-15 00:00:00,"2,402.32",29.31
2017-05-12 00:00:00,"2,390.90",29.31
2017-05-11 00:00:00,"2,394.44",29.31
2017-05-10 00:00:00,"2,399.63",29.31
2017-05-09 00:00:00,"2,396.92",29.31
2017-05-08 00:00:00,"2,399.38",29.31
2017-05-05 00:00:00,"2,399.29",29.31
2017-05-04 00:00:00,"2,389.52",29.31
2017-05-03 00:00:00,"2,388.13",29.31
2017-05-02 00:00:00,"2,391.17",29.31
2017-05-01 00:00:00,"2,388.33",28.9
2017-04-28 00:00:00,"2,384.20",28.9
2017-04-27 00:00:00,"2,388.77",28.9
2017-04-26 00:00:00,"2,387.45",28.9
2017-04-25 00:00:00,"2,388.61",28.9
2017-04-24 00:00:00,"2,374.15",28.9
2017-04-21 00:00:00,"2,348.69",28.9
2017-04-20 00:00:00,"2,355.84",28.9
2017-04-19 00:00:00,"2,338.17",28.9
2017-04-18 00:00:00,"2,342.19",28.9
2017-04-17 00:00:00,"2,349.01",28.9
2017-04-13 00:00:00,"2,328.95",28.9
2017-04-12 00:00:00,"2,344.93",28.9
2017-04-11 00:00:00,"2,353.78",28.9
2017-04-10 00:00:00,"2,357.16",28.9
2017-04-07 00:00:00,"2,355.54",28.9
2017-04-06 00:00:00,"2,357.49",28.9
2017-04-05 00:00:00,"2,352.95",28.9
2017-04-04 00:00:00,"2,360.16",28.9
2017-04-03 00:00:00,"2,358.84",28.9
2017-03-31 00:00:00,"2,362.72",29.09
2017-03-30 00:00:00,"2,368.06",29.09
2017-03-29 00:00:00,"2,361.13",29.09
2017-03-28 00:00:00,"2,358.57",29.09
2017-03-27 00:00:00,"2,341.59",29.09
2017-03-24 00:00:00,"2,343.98",29.09
2017-03-23 00:00:00,"2,345.96",29.09
2017-03-22 00:00:00,"2,348.45",29.09
2017-03-21 00:00:00,"2,344.02",29.09
2017-03-20 00:00:00,"2,373.47",29.09
2017-03-17 00:00:00,"2,378.25",29.09
2017-03-16 00:00:00,"2,381.38",29.09
2017-03-15 00:00:00,"2,385.26",29.09
2017-03-14 00:00:00,"2,365.45",29.09
2017-03-13 00:00:00,"2,373.47",29.09
2017-03-10 00:00:00,"2,372.60",29.09
2017-03-09 00:00:00,"2,364.87",29.09
2017-03-08 00:00:00,"2,362.98",29.09
2017-03-07 00:00:00,"2,368.39",29.09
2017-03-06 00:00:00,"2,375.31",29.09
2017-03-03 00:00:00,"2,383.12",29.09
2017-03-02 00:00:00,"2,381.92",29.09
2017-03-01 00:00:00,"2,395.96",28.66
2017-02-28 00:00:00,"2,363.64",28.66
2017-02-27 00:00:00,"2,369.75",28.66
2017-02-24 00:00:00,"2,367.34",28.66
2017-02-23 00:00:00,"2,363.81",28.66
2017-02-22 00:00:00,"2,362.82",28.66
2017-02-21 00:00:00,"2,365.38",28.66
2017-02-17 00:00:00,"2,351.16",28.66
2017-02-16 00:00:00,"2,347.22",28.66
2017-02-15 00:00:00,"2,349.25",28.66
2017-02-14 00:00:00,"2,337.58",28.66
2017-02-13 00:00:00,"2,328.25",28.66
2017-02-10 00:00:00,"2,316.10",28.66
2017-02-09 00:00:00,"2,307.87",28.66
2017-02-08 00:00:00,"2,294.67",28.66
2017-02-07 00:00:00,"2,293.08",28.66
2017-02-06 00:00:00,"2,292.56",28.66
2017-02-03 00:00:00,"2,297.42",28.66
2017-02-02 00:00:00,"2,280.85",28.66
2017-02-01 00:00:00,"2,279.55",28.06
2017-01-31 00:00:00,"2,278.87",28.06
2017-01-30 00:00:00,"2,280.90",28.06
2017-01-27 00:00:00,"2,294.69",28.06
2017-01-26 00:00:00,"2,296.68",28.06
2017-01-25 00:00:00,"2,298.37",28.06
2017-01-24 00:00:00,"2,280.07",28.06
2017-01-23 00:00:00,"2,265.20",28.06
2017-01-20 00:00:00,"2,271.31",28.06
2017-01-19 00:00:00,"2,263.69",28.06
2017-01-18 00:00:00,"2,271.89",28.06
2017-01-17 00:00:00,"2,267.89",28.06
2017-01-13 00:00:00,"2,274.64",28.06
2017-01-12 00:00:00,"2,270.44",28.06
2017-01-11 00:00:00,"2,275.32",28.06
2017-01-10 00:00:00,"2,268.90",28.06
2017-01-09 00:00:00,"2,268.90",28.06
2017-01-06 00:00:00,"2,276.98",28.06
2017-01-05 00:00:00,"2,269.00",28.06
2017-01-04 00:00:00,"2,270.75",28.06
2017-01-03 00:00:00,"2,257.83",28.06
2016-12-30 00:00:00,"2,238.83",27.87
2016-12-29 00:00:00,"2,249.26",27.87
2016-12-28 00:00:00,"2,249.92",27.87
2016-12-27 00:00:00,"2,268.88",27.87
2016-12-23 00:00:00,"2,263.79",27.87
2016-12-22 00:00:00,"2,260.96",27.87
2016-12-21 00:00:00,"2,265.18",27.87
2016-12-20 00:00:00,"2,270.76",27.87
2016-12-19 00:00:00,"2,262.53",27.87
2016-12-16 00:00:00,"2,258.07",27.87
2016-12-15 00:00:00,"2,262.03",27.87
2016-12-14 00:00:00,"2,253.28",27.87
2016-12-13 00:00:00,"2,271.72",27.87
2016-12-12 00:00:00,"2,256.96",27.87
2016-12-09 00:00:00,"2,259.53",27.87
2016-12-08 00:00:00,"2,246.19",27.87
2016-12-07 00:00:00,"2,241.35",27.87
2016-12-06 00:00:00,"2,212.23",27.87
2016-12-05 00:00:00,"2,204.71",27.87
2016-12-02 00:00:00,"2,191.95",27.87
2016-12-01 00:00:00,"2,191.08",26.85
2016-11-30 00:00:00,"2,198.81",26.85
2016-11-29 00:00:00,"2,204.66",26.85
2016-11-28 00:00:00,"2,201.72",26.85
2016-11-25 00:00:00,"2,213.35",26.85
2016-11-23 00:00:00,"2,204.72",26.85
2016-11-22 00:00:00,"2,202.94",26.85
2016-11-21 00:00:00,"2,198.18",26.85
2016-11-18 00:00:00,"2,181.90",26.85
2016-11-17 00:00:00,"2,187.12",26.85
2016-11-16 00:00:00,"2,176.94",26.85
2016-11-15 00:00:00,"2,180.39",26.85
2016-11-14 00:00:00,"2,164.20",26.85
2016-11-11 00:00:00,"2,164.45",26.85
2016-11-10 00:00:00,"2,167.48",26.85
2016-11-09 00:00:00,"2,163.26",26.85
2016-11-08 00:00:00,"2,139.56",26.85
2016-11-07 00:00:00,"2,131.52",26.85
2016-11-04 00:00:00,"2,085.18",26.85
2016-11-03 00:00:00,"2,088.66",26.85
2016-11-02 00:00:00,"2,097.94",26.85
2016-11-01 00:00:00,"2,111.72",26.53
2016-10-31 00:00:00,"2,126.15",26.53
2016-10-28 00:00:00,"2,126.41",26.53
2016-10-27 00:00:00,"2,133.04",26.53
2016-10-26 00:00:00,"2,139.43",26.53
2016-10-25 00:00:00,"2,143.16",26.53
2016-10-24 00:00:00,"2,151.33",26.53
2016-10-21 00:00:00,"2,141.16",26.53
2016-10-20 00:00:00,"2,141.34",26.53
2016-10-19 00:00:00,"2,144.29",26.53
2016-10-18 00:00:00,"2,139.60",26.53
2016-10-17 00:00:00,"2,126.50",26.53
2016-10-14 00:00:00,"2,132.98",26.53
2016-10-13 00:00:00,"2,132.55",26.53
2016-10-12 00:00:00,"2,139.18",26.53
2016-10-11 00:00:00,"2,136.73",26.53
2016-10-10 00:00:00,"2,163.66",26.53
2016-10-07 00:00:00,"2,153.74",26.53
2016-10-06 00:00:00,"2,160.77",26.53
2016-10-05 00:00:00,"2,159.73",26.53
2016-10-04 00:00:00,"2,150.49",26.53
2016-10-03 00:00:00,"2,161.20",26.53
2016-09-30 00:00:00,"2,168.27",26.73
2016-09-29 00:00:00,"2,151.13",26.73
2016-09-28 00:00:00,"2,171.37",26.73
2016-09-27 00:00:00,"2,159.93",26.73
2016-09-26 00:00:00,"2,146.10",26.73
2016-09-23 00:00:00,"2,164.69",26.73
2016-09-22 00:00:00,"2,177.18",26.73
2016-09-21 00:00:00,"2,163.12",26.73
2016-09-20 00:00:00,"2,139.76",26.73
2016-09-19 00:00:00,"2,139.12",26.73
2016-09-16 00:00:00,"2,139.16",26.73
2016-09-15 00:00:00,"2,147.26",26.73
2016-09-14 00:00:00,"2,125.77",26.73
2016-09-13 00:00:00,"2,127.02",26.73
2016-09-12 00:00:00,"2,159.04",26.73
2016-09-09 00:00:00,"2,127.81",26.73
2016-09-08 00:00:00,"2,181.30",26.73
2016-09-07 00:00:00,"2,186.16",26.73
2016-09-06 00:00:00,"2,186.48",26.73
2016-09-02 00:00:00,"2,179.98",26.73
2016-09-01 00:00:00,"2,170.86",26.95
2016-08-31 00:00:00,"2,170.95",26.95
2016-08-30 00:00:00,"2,176.12",26.95
2016-08-29 00:00:00,"2,180.38",26.95
2016-08-26 00:00:00,"2,169.04",26.95
2016-08-25 00:00:00,"2,172.47",26.95
2016-08-24 00:00:00,"2,175.44",26.95
2016-08-23 00:00:00,"2,186.90",26.95
2016-08-22 00:00:00,"2,182.64",26.95
2016-08-19 00:00:00,"2,183.87",26.95
2016-08-18 00:00:00,"2,187.02",26.95
2016-08-17 00:00:00,"2,182.22",26.95
2016-08-16 00:00:00,"2,178.15",26.95
2016-08-15 00:00:00,"2,190.15",26.95
2016-08-12 00:00:00,"2,184.05",26.95
2016-08-11 00:00:00,"2,185.79",26.95
2016-08-10 00:00:00,"2,175.49",26.95
2016-08-09 00:00:00,"2,181.74",26.95
2016-08-08 00:00:00,"2,180.89",26.95
2016-08-05 00:00:00,"2,182.87",26.95
2016-08-04 00:00:00,"2,164.25",26.95
2016-08-03 00:00:00,"2,163.79",26.95
2016-08-02 00:00:00,"2,157.03",26.95
2016-08-01 00:00:00,"2,170.84",26.69
2016-07-29 00:00:00,"2,173.60",26.69
2016-07-28 00:00:00,"2,170.06",26.69
2016-07-27 00:00:00,"2,166.58",26.69
2016-07-26 00:00:00,"2,169.18",26.69
2016-07-25 00:00:00,"2,168.48",26.69
2016-07-22 00:00:00,"2,175.03",26.69
2016-07-21 00:00:00,"2,165.17",26.69
2016-07-20 00:00:00,"2,173.02",26.69
2016-07-19 00:00:00,"2,163.78",26.69
2016-07-18 00:00:00,"2,166.89",26.69
2016-07-15 00:00:00,"2,161.74",26.69
2016-07-14 00:00:00,"2,163.75",26.69
2016-07-13 00:00:00,"2,152.43",26.69
2016-07-12 00:00:00,"2,152.14",26.69
2016-07-11 00:00:00,"2,137.16",26.69
2016-07-08 00:00:00,"2,129.90",26.69
2016-07-07 00:00:00,"2,097.90",26.69
2016-07-06 00:00:00,"2,099.73",26.69
2016-07-05 00:00:00,"2,088.55",26.69
2016-07-01 00:00:00,"2,102.95",25.84
2016-06-30 00:00:00,"2,098.86",25.84
2016-06-29 00:00:00,"2,070.77",25.84
2016-06-28 00:00:00,"2,036.09",25.84
2016-06-27 00:00:00,"2,000.54",25.84
2016-06-24 00:00:00,"2,037.41",25.84
2016-06-23 00:00:00,"2,113.32",25.84
2016-06-22 00:00:00,"2,085.45",25.84
2016-06-21 00:00:00,"2,088.90",25.84
2016-06-20 00:00:00,"2,083.25",25.84
2016-06-17 00:00:00,"2,071.22",25.84
2016-06-16 00:00:00,"2,077.99",25.84
2016-06-15 00:00:00,"2,071.50",25.84
2016-06-14 00:00:00,"2,075.32",25.84
2016-06-13 00:00:00,"2,079.06",25.84
2016-06-10 00:00:00,"2,096.07",25.84
2016-06-09 00:00:00,"2,115.48",25.84
2016-06-08 00:00:00,"2,119.12",25.84
2016-06-07 00:00:00,"2,112.13",25.84
2016-06-06 00:00:00,"2,109.41",25.84
2016-06-03 00:00:00,"2,099.13",25.84
2016-06-02 00:00:00,"2,105.26",25.84
2016-06-01 00:00:00,"2,099.33",25.69
2016-05-31 00:00:00,"2,096.95",25.69
2016-05-27 00:00:00,"2,099.06",25.69
2016-05-26 00:00:00,"2,090.10",25.69
2016-05-25 00:00:00,"2,090.54",25.69
2016-05-24 00:00:00,"2,076.06",25.69
2016-05-23 00:00:00,"2,048.04",25.69
2016-05-20 00:00:00,"2,052.32",25.69
2016-05-19 00:00:00,"2,040.04",25.69
2016-05-18 00:00:00,"2,047.63",25.69
